"ID","nomArch","coteArch","dateEntree","statutJur","modeEntree","servProd","typeProd","activiteProd","descContenu","natureSupport","mlEntree","nbreArt"
6029,"Archives municipales de St Etienne","EL","29/05/2001","Archives publiques","Versement",NA,NA,"Lycée Mimard : marchés de travaux, courrier, compte-rendus de réunions de chantiers.(1925;1992-1993)
Gymnase Fauriel : marché de travaux. (1989-2000)","Lycée Mimard : marchés de travaux, courrier, compte-rendus de réunions de chantiers.(1925;1992-1993)
Gymnase Fauriel : marché de travaux. (1989-2000)","Support papier","10,70",52
6029,"Archives municipales de St Etienne","W","29/05/2001","Archives publiques","Versement",NA,NA,"Lycée Mimard : marchés de travaux, courrier, compte-rendus de réunions de chantiers.(1925;1992-1993)
Gymnase Fauriel : marché de travaux. (1989-2000)","Lycée Mimard : marchés de travaux, courrier, compte-rendus de réunions de chantiers.(1925;1992-1993)
Gymnase Fauriel : marché de travaux. (1989-2000)","Support papier","10,70",52
6030,"Archives municipales de St Etienne","S","25/05/2001",NA,"Don",NA,NA,"BAZIN, Anthony. - Les jardins familiaux stéphanois s'ouvrent à la ville.
Mémoire de fin d'études, Ecole Nationale supérieure du paysage de Versailles, juin 1999.","BAZIN, Anthony. - Les jardins familiaux stéphanois s'ouvrent à la ville.
Mémoire de fin d'études, Ecole Nationale supérieure du paysage de Versailles, juin 1999.","Support papier","0,10",2
6031,"Archives municipales de St Etienne",NA,"17/09/2002",NA,"Versement",NA,NA,"Courrier notaires et particuliers (2001).","Courrier notaires et particuliers (2001).","Support papier","9,00",60
6032,"Archives municipales de St Etienne",NA,"10/01/2001",NA,"Versement",NA,NA,"Dossiers de marchés et offres non retenues (1996-2000).","Dossiers de marchés et offres non retenues (1996-2000).","Support papier","13,70",70
6033,"Archives municipales de St Etienne",NA,"29/06/2001",NA,"Versement",NA,NA,"Films fixes Paris Match et de l'Office Documentaire par le Film (années 1950).","Films fixes Paris Match et de l'Office Documentaire par le Film (années 1950).","Support papier","0,50",276
6034,"Archives municipales de St Etienne","D","10/07/2001","Archives publiques","Versement",NA,NA,"Dossiers des secrétaires généraux","Dossiers des secrétaires généraux","Support papier","5,00",54
6034,"Archives municipales de St Etienne","W","10/07/2001","Archives publiques","Versement",NA,NA,"Dossiers des secrétaires généraux","Dossiers des secrétaires généraux","Support papier","5,00",54
6035,"Archives municipales de St Etienne","D","10/07/2001","Archives publiques","Versement",NA,NA,"Dossiers des secrétaires généraux","Dossiers des secrétaires généraux","Support papier","17,00",119
6035,"Archives municipales de St Etienne","W","10/07/2001","Archives publiques","Versement",NA,NA,"Dossiers des secrétaires généraux","Dossiers des secrétaires généraux","Support papier","17,00",119
6036,"Archives municipales de St Etienne",NA,"17/07/2001",NA,"Versement",NA,NA,"Dossiers des assistantes sociales de l'antenne Nord-Est (1992-1996).","Dossiers des assistantes sociales de l'antenne Nord-Est (1992-1996).","Support papier","2,50",21
6037,"Archives municipales de St Etienne","W","28/08/2001",NA,"Versement",NA,NA,"Jumelages et les relations internationales.","Jumelages et les relations internationales.","Support papier","21,00",140
6038,"Archives municipales de St Etienne","W","28/08/2001",NA,"Versement",NA,NA,"Demandes d'emploi sans suite","Demandes d'emploi sans suite","Support papier","2,80",17
6039,"Archives municipales de St Etienne",NA,"07/08/2001",NA,"Don",NA,NA,"SIEAUVY, Sylvain. - Parcs et jardins stéphanois : pour une reconquête urbaine de la ville de Saint-Etienne par ses parcs et jardins publics (2 tomes).
Mémoire de maîtrise de géographie, université Jean Monnet de Saint-Etienne, année 2000-2001.","SIEAUVY, Sylvain. - Parcs et jardins stéphanois : pour une reconquête urbaine de la ville de Saint-Etienne par ses parcs et jardins publics (2 tomes).
Mémoire de maîtrise de géographie, université Jean Monnet de Saint-Etienne, année 2000-2001.","Support papier","0,10",2
6040,"Archives municipales de St Etienne","W","10/08/2001",NA,"Versement",NA,NA,"Planches cadastrales","Planches cadastrales","Support papier","0,20",242
6041,"Archives municipales de St Etienne",NA,"01/01/2001",NA,"Don",NA,NA,"Manuels scolaires d'histoire et de géographie (1970-1980).","Manuels scolaires d'histoire et de géographie (1970-1980).","Support papier","0,50",0
6042,"Archives municipales de St Etienne",NA,"01/01/2001",NA,"Don",NA,NA,"Tampons administratifs de la ville de Saint-Etienne.","Tampons administratifs de la ville de Saint-Etienne.","Support papier","0,45",3
6043,"Archives municipales de St Etienne",NA,"28/08/2001",NA,"Versement",NA,NA,"Offres non-retenues et marchés publics (1999-2000).","Offres non-retenues et marchés publics (1999-2000).","Support papier","6,60",30
6044,"Archives municipales de St Etienne","W","28/08/2001",NA,"Versement",NA,NA,"Aménagement des abords du stade Geoffroy Guichard (1992-1998).","Aménagement des abords du stade Geoffroy Guichard (1992-1998).","Support papier","1,00",5
6045,"Archives municipales de St Etienne","D","28/08/2001",NA,"Versement",NA,NA,"Registre des arrêtés municipaux de 1998.","Registre des arrêtés municipaux de 1998.","Support papier","0,30",11
6046,"Archives municipales de St Etienne",NA,"04/09/2001",NA,"Versement",NA,NA,"Dossiers des assistantes sociales de l'antenne Nord-Ouest (1980-1996).","Dossiers des assistantes sociales de l'antenne Nord-Ouest (1980-1996).","Support papier","1,50",13
6047,"Archives municipales de St Etienne",NA,"11/09/2001",NA,"Versement",NA,NA,"Dossiers des assistantes sociales de l'antenne Sud-Ouest (1992-1996).","Dossiers des assistantes sociales de l'antenne Sud-Ouest (1992-1996).","Support mixte","2,10",21
6048,"Archives municipales de St Etienne",NA,"11/09/2001",NA,"Versement",NA,NA,"Dossiers des assistantes sociales de l'antenne Sud-Est (1992-1996).","Dossiers des assistantes sociales de l'antenne Sud-Est (1992-1996).","Support papier","0,40",3
6049,"Archives municipales de St Etienne",NA,"05/09/2001",NA,"Don",NA,NA,"Mémoire de maîtrise d'histoire contemporaine, année universitaire 1999-2000 : ""L'enseignement et les enseignants stéphanois sous Vichy"".","Mémoire de maîtrise d'histoire contemporaine, année universitaire 1999-2000 : ""L'enseignement et les enseignants stéphanois sous Vichy"".","Support papier","0,05",1
6050,"Archives municipales de St Etienne","W","18/09/2001","Archives publiques","Versement",NA,NA,"Dossiers de la conseillère en économie sociale et familiale du CCAS","Dossiers de la conseillère en économie sociale et familiale du CCAS","Support électronique","1,20",7
6051,"Archives municipales de St Etienne","FI","14/09/2001","Archives privées","Don",NA,NA,"Photographies de jardins ouviers ( vers 1930-1940) et carte postale.","Photographies de jardins ouviers ( vers 1930-1940) et carte postale.","Support papier","0,05",4
6052,"Archives municipales de St Etienne",NA,"18/09/2001",NA,"Versement",NA,NA,"Revues, journaux officiels mis dans les séries ""C"" des Archives municipales.","Revues, journaux officiels mis dans les séries ""C"" des Archives municipales.","Support papier","2,00",0
6053,"Archives municipales de St Etienne",NA,"02/10/2001",NA,"Versement",NA,NA,"Demandes de subventions pour les transports scolaires (2000-2001).","Demandes de subventions pour les transports scolaires (2000-2001).","Support papier","6,00",31
6054,"Archives municipales de St Etienne",NA,"25/09/2001",NA,"Versement",NA,NA,"Plan d'Occupation des Sols, ZAD (1958-2000).","Plan d'Occupation des Sols, ZAD (1958-2000).","Support papier","5,60",34
6055,"Archives municipales de St Etienne","W","23/10/2001",NA,"Versement",NA,NA,"Dossiers de ZAC (1969-1996).","Dossiers de ZAC (1969-1996).","Support papier","1,50",6
6056,"Archives municipales de St Etienne","W","27/09/2001",NA,"Versement",NA,NA,"Panneaux de présentation de projets contenant des photographies et des plans (1980-2001).","Panneaux de présentation de projets contenant des photographies et des plans (1980-2001).","Support papier","1,00",37
6057,"Archives municipales de St Etienne","W","01/12/2001",NA,"Versement",NA,NA,"Dossiers d'alignement et de classement des voies (XIXe-XXe).","Dossiers d'alignement et de classement des voies (XIXe-XXe).","Support papier","23,70",157
6058,"Archives municipales de St Etienne","EL","23/10/2001",NA,"Versement",NA,NA,"Demandes de logements, relations avec l'office H-L-M.(1993-2000).","Demandes de logements, relations avec l'office H-L-M.(1993-2000).","Support papier","2,60",11
6058,"Archives municipales de St Etienne","W","23/10/2001",NA,"Versement",NA,NA,"Demandes de logements, relations avec l'office H-L-M.(1993-2000).","Demandes de logements, relations avec l'office H-L-M.(1993-2000).","Support papier","2,60",11
6059,"Archives municipales de St Etienne",NA,"01/10/2001",NA,"Don",NA,NA,"AVENTURIER Gérard.- Un déporté à Ellrich, de souche forézienne : Etienne Lafond ; du souvenir de rescapé (1945) au devoir de Mémoire (2001).
Bulletin d'histoire locale du Montbrisonnais : Village de Forez : cahier d'histoire locale n°87-88, p.21 à 33.

AVENTURIER Gérard et Fabienne.- Des bibliothèques Archives privéess aux bibliothèques publiques sous la Révolution.
Extrait du Bulletin de la Diana ; tome LIII, n°8, 1983.

AVENTURIER Gérard et Fabienne.- Bibliothèques religieuses et Jansénisme en Forez.
Extrait du Bulletin de la Diana ; tome LIV, n°6, 1995.","AVENTURIER Gérard.- Un déporté à Ellrich, de souche forézienne : Etienne Lafond ; du souvenir de rescapé (1945) au devoir de Mémoire (2001).
Bulletin d'histoire locale du Montbrisonnais : Village de Forez : cahier d'histoire locale n°87-88, p.21 à 33.

AVENTURIER Gérard et Fabienne.- Des bibliothèques Archives privéess aux bibliothèques publiques sous la Révolution.
Extrait du Bulletin de la Diana ; tome LIII, n°8, 1983.

AVENTURIER Gérard et Fabienne.- Bibliothèques religieuses et Jansénisme en Forez.
Extrait du Bulletin de la Diana ; tome LIV, n°6, 1995.","Support papier","0,05",3
6060,"Archives municipales de St Etienne","W","23/10/2001",NA,"Versement",NA,NA,"Projets d'urbanisme classés par rue : fiches d' avis des conseils d'adjoints, délibérations, plans, conventions, correspondances, photographies (1955-1996).","Projets d'urbanisme classés par rue : fiches d' avis des conseils d'adjoints, délibérations, plans, conventions, correspondances, photographies (1955-1996).","Support papier","1,20",9
6061,"Archives municipales de St Etienne",NA,"24/10/2001",NA,"Don",NA,NA,"ECOLE D'ARCHITECTURE DE SAINT-ETIENNE
Les grands ensembles d'habitation et leur réhabilitation (1952-1992).

Première partie : à l'origine des grands ensembles.
Equipe ""Ville, architecture, histoire"" : Jean-Noël Blanc, Mario Bonilla, François Tomas, Daniel Vallat. Rapport intermédiaire : 1995.
- A signaler : unité de voisinage de Beaulieu-Le Rond-Point (Saint-Etienne) 1368 logements. H. Guyon et E. Hur, arch., 1953), p.303-305.

Troisième partie : la fin des grands ensembles (1973-1999).
Equipe ""Ville, architecture, histoire"" : Jean-Noël Blanc, Mario Bonilla, Jean-Loup Herbert, François Tomas, Daniel Vallat. Rapport final : 1999.","ECOLE D'ARCHITECTURE DE SAINT-ETIENNE
Les grands ensembles d'habitation et leur réhabilitation (1952-1992).

Première partie : à l'origine des grands ensembles.
Equipe ""Ville, architecture, histoire"" : Jean-Noël Blanc, Mario Bonilla, François Tomas, Daniel Vallat. Rapport intermédiaire : 1995.
- A signaler : unité de voisinage de Beaulieu-Le Rond-Point (Saint-Etienne) 1368 logements. H. Guyon et E. Hur, arch., 1953), p.303-305.

Troisième partie : la fin des grands ensembles (1973-1999).
Equipe ""Ville, architecture, histoire"" : Jean-Noël Blanc, Mario Bonilla, Jean-Loup Herbert, François Tomas, Daniel Vallat. Rapport final : 1999.","Support papier","0,25",2
6062,"Archives municipales de St Etienne",NA,"31/10/2001",NA,"Versement",NA,NA,"Albums de 1920 photos, diapositives et négatifs concernant des projets d'urbanisme et le personnel communal , dossiers sur l'informatisation du service Espace Public (1950-1990).","Albums de 1920 photos, diapositives et négatifs concernant des projets d'urbanisme et le personnel communal , dossiers sur l'informatisation du service Espace Public (1950-1990).","Support papier","0,50",0
6063,"Archives municipales de St Etienne","W","30/10/2001",NA,"Versement",NA,NA,"Archives de M. Deleage, ingénieur à la voirie. Zup de Montreynaud : dossiers techniques du service Voirie","Archives de M. Deleage, ingénieur à la voirie. Zup de Montreynaud : dossiers techniques du service Voirie","Support papier","0,60",6
6064,"Archives municipales de St Etienne",NA,"31/07/2001",NA,"Versement",NA,NA,"Plaquettes et affiches produites pour la communication de la ville en 1999-2001.","Plaquettes et affiches produites pour la communication de la ville en 1999-2001.","Support papier","0,60",4
